0.466532	0.530295	0.003173	
0.093892	0.123261	0.782847	
0.745374	0.254525	0.000101	
0.869290	0.102093	0.028617	
0.537433	0.448802	0.013765	
0.428584	0.568794	0.002622	
0.543302	0.454931	0.001768	
0.051728	0.076508	0.871764	
0.669979	0.329738	0.000282	
0.575704	0.422584	0.001711	
0.308473	0.612856	0.078671	
0.613255	0.386145	0.000600	
0.597637	0.401661	0.000702	
0.571488	0.426710	0.001802	
0.542369	0.456704	0.000928	
0.706606	0.293284	0.000110	
0.497895	0.499731	0.002374	
0.477626	0.517436	0.004939	
0.690831	0.308743	0.000426	
0.501264	0.493954	0.004782	
0.748025	0.251846	0.000129	
0.603436	0.395840	0.000724	
0.641413	0.357888	0.000699	
0.591642	0.407252	0.001106	
0.788341	0.211562	0.000097	
0.428909	0.561973	0.009118	
0.457241	0.541344	0.001414	
0.382186	0.589840	0.027974	
0.085595	0.124250	0.790155	
0.640906	0.212175	0.146919	
0.571000	0.426511	0.002489	
0.802026	0.197956	0.000018	
0.712854	0.286797	0.000349	
0.174906	0.521195	0.303899	
0.555934	0.433772	0.010295	
0.566515	0.431900	0.001585	
0.058701	0.300583	0.640716	
0.616959	0.382717	0.000324	
0.395716	0.523719	0.080566	
0.400070	0.593009	0.006921	
0.582359	0.416623	0.001018	
0.985457	0.014444	0.000099	
0.639502	0.360180	0.000318	
0.564787	0.434727	0.000486	
0.719146	0.238722	0.042132	
0.496741	0.500604	0.002655	
0.506211	0.490708	0.003081	
0.913769	0.084740	0.001491	
0.675467	0.323100	0.001433	
0.694090	0.305763	0.000147	
0.172965	0.145097	0.681938	
0.593881	0.404667	0.001452	
0.633176	0.365813	0.001011	
0.485626	0.487391	0.026983	
0.000627	0.008501	0.990872	
0.822823	0.177034	0.000143	
0.518981	0.476831	0.004188	
0.810580	0.118708	0.070713	
0.575290	0.423924	0.000786	
0.376258	0.604310	0.019432	
0.691085	0.308721	0.000194	
0.470571	0.523431	0.005999	
0.441129	0.520212	0.038659	
0.558897	0.439980	0.001123	
0.522752	0.442668	0.034580	
0.329419	0.660407	0.010174	
0.616205	0.383278	0.000517	
0.274616	0.623355	0.102029	
0.556161	0.443009	0.000830	
0.541406	0.457834	0.000761	
0.001667	0.009429	0.988904	
0.752512	0.246959	0.000529	
0.561817	0.434657	0.003527	
0.626017	0.367344	0.006639	
0.643615	0.356266	0.000119	
0.642262	0.357377	0.000360	
0.246318	0.590172	0.163509	
0.666607	0.332969	0.000424	
0.495459	0.496116	0.008426	
0.695176	0.300135	0.004690	
0.355227	0.525204	0.119568	
0.446636	0.527288	0.026076	
0.646825	0.352979	0.000196	
0.593793	0.396311	0.009896	
0.484090	0.507948	0.007963	
0.444667	0.549887	0.005445	
0.756841	0.242462	0.000698	
0.531331	0.463186	0.005483	
0.412164	0.583802	0.004034	
0.492162	0.506327	0.001511	
0.622917	0.376626	0.000457	
0.539943	0.457047	0.003011	
0.598743	0.400330	0.000927	
0.459799	0.515756	0.024446	
0.605002	0.382029	0.012970	
0.427570	0.547622	0.024808	
0.730361	0.266966	0.002673	
0.003319	0.019077	0.977605	
0.001004	0.005088	0.993908	
0.338606	0.621755	0.039639	
0.708731	0.291001	0.000268	
0.490428	0.506782	0.002790	
0.480667	0.513524	0.005808	
0.642370	0.357002	0.000628	
0.357767	0.625215	0.017018	
0.606362	0.393509	0.000129	
0.505904	0.486292	0.007803	
0.556202	0.442593	0.001204	
0.363827	0.176995	0.459178	
0.547672	0.449062	0.003266	
0.326792	0.655125	0.018084	
0.726485	0.164785	0.108730	
0.575197	0.423829	0.000973	
0.603565	0.396011	0.000424	
0.429929	0.256032	0.314039	
0.677135	0.322641	0.000224	
0.714003	0.285853	0.000144	
0.973371	0.026438	0.000191	
0.418795	0.494387	0.086818	
0.655147	0.344405	0.000449	
0.452374	0.527358	0.020268	
0.375159	0.601334	0.023507	
0.342044	0.618359	0.039597	
0.534287	0.464106	0.001606	
0.485712	0.513160	0.001128	
0.387752	0.600876	0.011372	
0.729506	0.270430	0.000064	
0.603127	0.396043	0.000830	
0.588124	0.411391	0.000485	
0.627611	0.359754	0.012635	
0.567017	0.431449	0.001534	
0.406029	0.572200	0.021771	
0.001496	0.011783	0.986721	
0.653955	0.345626	0.000419	
0.313995	0.657463	0.028543	
0.514043	0.484428	0.001529	
0.002990	0.018118	0.978892	
0.617364	0.381934	0.000701	
0.032213	0.066622	0.901165	
0.656561	0.342796	0.000643	
0.609910	0.386930	0.003160	
0.575295	0.423136	0.001569	
0.562476	0.434904	0.002621	
0.637906	0.361891	0.000203	
0.739959	0.259998	0.000044	
0.609560	0.390288	0.000151	
0.668173	0.329692	0.002135	
0.556284	0.442262	0.001454	
0.474050	0.513463	0.012487	
0.651461	0.348238	0.000301	
0.472739	0.476497	0.050764	
0.673480	0.326374	0.000147	
0.511669	0.485768	0.002563	
0.852578	0.147372	0.000050	
0.501677	0.477976	0.020347	
0.471906	0.526156	0.001938	
0.611331	0.388492	0.000177	
0.027980	0.060143	0.911877	
0.773628	0.226156	0.000216	
0.488687	0.245453	0.265861	
0.607467	0.383955	0.008578	
0.451113	0.542026	0.006861	
0.389449	0.588588	0.021963	
0.676590	0.161373	0.162037	
0.553274	0.440508	0.006217	
0.377826	0.586616	0.035558	
0.698049	0.301653	0.000298	
0.847380	0.152493	0.000127	
0.422498	0.564911	0.012591	
0.411270	0.578996	0.009733	
0.704607	0.295326	0.000068	
0.428431	0.570306	0.001263	
0.979253	0.020403	0.000344	
0.700302	0.299442	0.000256	
0.346965	0.627861	0.025173	
0.642800	0.356649	0.000550	
0.613336	0.382680	0.003984	
0.672274	0.326922	0.000804	
0.574665	0.421571	0.003764	
0.635687	0.364120	0.000192	
0.762842	0.236570	0.000588	
0.739422	0.260523	0.000054	
0.266798	0.659524	0.073678	
0.487239	0.507690	0.005071	
0.496166	0.502127	0.001707	
0.541783	0.454108	0.004109	
0.612509	0.386808	0.000683	
0.422444	0.566833	0.010724	
0.588275	0.402897	0.008829	
0.668838	0.330949	0.000213	
0.614609	0.382917	0.002473	
0.600213	0.385418	0.014369	
0.316346	0.140814	0.542840	
0.432083	0.563717	0.004199	
0.582981	0.416851	0.000167	
0.450076	0.540919	0.009006	
0.572782	0.425798	0.001420	
0.770420	0.229562	0.000018	
0.455846	0.527801	0.016353	
0.133384	0.453697	0.412919	
0.434999	0.555576	0.009424	
0.736254	0.263483	0.000263	
0.424378	0.562525	0.013097	
0.618493	0.381188	0.000319	
0.569890	0.429130	0.000980	
0.698550	0.298433	0.003017	
0.680626	0.315281	0.004093	
0.014335	0.062114	0.923550	
0.581960	0.383833	0.034206	
0.524353	0.470738	0.004909	
0.475445	0.514045	0.010510	
0.649532	0.350022	0.000447	
0.522001	0.475353	0.002646	
0.003606	0.011923	0.984471	
0.527166	0.472301	0.000533	
0.590260	0.408212	0.001528	
0.541495	0.451727	0.006778	
0.645300	0.354533	0.000167	
0.415729	0.576284	0.007987	
0.037737	0.102429	0.859834	
0.721595	0.278312	0.000094	
0.687756	0.312163	0.000081	
0.330223	0.644823	0.024954	
0.449019	0.547455	0.003526	
0.483050	0.494665	0.022286	
0.968991	0.030497	0.000512	
0.750433	0.248336	0.001231	
0.516644	0.481198	0.002157	
0.576388	0.416526	0.007086	
0.698616	0.301308	0.000076	
0.470480	0.524546	0.004974	
0.398403	0.592185	0.009413	
0.506003	0.493132	0.000865	
0.515922	0.482213	0.001865	
0.458756	0.526560	0.014684	
0.595983	0.402639	0.001379	
0.260722	0.251186	0.488091	
0.566338	0.432038	0.001624	
0.379404	0.601641	0.018955	
0.554533	0.440678	0.004789	
0.720529	0.279386	0.000084	
0.633093	0.189382	0.177526	
0.676628	0.322476	0.000896	
0.735827	0.264052	0.000121	
0.399607	0.592751	0.007642	
0.689829	0.310004	0.000168	
0.346486	0.616206	0.037308	
0.502171	0.495696	0.002133	
0.371638	0.596787	0.031576	
0.431295	0.556248	0.012457	
0.387670	0.599809	0.012521	
0.261860	0.671330	0.066810	
0.592030	0.406774	0.001196	
0.505065	0.493734	0.001201	
0.426051	0.566266	0.007683	
0.283480	0.697028	0.019492	
0.691483	0.306083	0.002434	
0.656947	0.342962	0.000091	
0.336841	0.637330	0.025829	
0.449896	0.493330	0.056774	
0.582295	0.415963	0.001742	
0.590660	0.408739	0.000601	
0.298971	0.628746	0.072283	
0.562660	0.435508	0.001832	
0.730414	0.268201	0.001385	
0.589792	0.396292	0.013916	
0.548419	0.449705	0.001876	
0.524922	0.472776	0.002301	
0.586714	0.413019	0.000266	
0.152886	0.305713	0.541402	
0.579854	0.418876	0.001270	
0.532132	0.448884	0.018983	
0.743780	0.255982	0.000238	
0.704170	0.295760	0.000071	
0.554271	0.444197	0.001532	
0.000683	0.006432	0.992885	
0.585204	0.414209	0.000587	
0.011328	0.022092	0.966580	
0.428903	0.517353	0.053745	
0.575272	0.422851	0.001876	
0.721401	0.278541	0.000059	
0.730926	0.268858	0.000217	
0.544715	0.454640	0.000645	
0.646951	0.352918	0.000131	
0.464567	0.528330	0.007103	
0.559827	0.439299	0.000874	
0.672169	0.327496	0.000335	
0.514022	0.483886	0.002092	
0.390882	0.598175	0.010943	
0.513677	0.483047	0.003276	
0.382622	0.583314	0.034063	
0.556200	0.441926	0.001874	
0.697701	0.302179	0.000120	
0.276982	0.213606	0.509411	
0.472305	0.527135	0.000560	
0.670496	0.163036	0.166468	
0.046991	0.113784	0.839225	
0.742566	0.257379	0.000055	
0.753303	0.244230	0.002467	
0.557734	0.429560	0.012706	
0.549897	0.441081	0.009022	
0.384308	0.600665	0.015027	
0.698096	0.301086	0.000818	
0.496540	0.501322	0.002139	
0.748094	0.251738	0.000168	
0.775858	0.224095	0.000047	
0.840064	0.147775	0.012161	
0.520254	0.478387	0.001359	
0.607213	0.391518	0.001269	
0.398381	0.593791	0.007827	
0.508930	0.489793	0.001277	
0.798554	0.201113	0.000333	
0.509036	0.489499	0.001465	
0.645182	0.354095	0.000723	
0.631977	0.367525	0.000498	
0.541206	0.455976	0.002817	
0.522098	0.476354	0.001547	
0.592813	0.406810	0.000377	
0.537713	0.460443	0.001845	
0.094645	0.146013	0.759342	
0.571100	0.417227	0.011673	
0.558922	0.439522	0.001557	
0.465406	0.529071	0.005523	
0.595054	0.404121	0.000825	
0.987399	0.012503	0.000098	
0.611001	0.388430	0.000569	
0.689694	0.310228	0.000077	
0.541982	0.455790	0.002228	
0.537449	0.461304	0.001247	
0.740641	0.259317	0.000042	
0.419395	0.572257	0.008349	
0.596440	0.403276	0.000284	
0.616097	0.382686	0.001217	
0.616575	0.382343	0.001082	
0.114330	0.380144	0.505526	
0.366175	0.558230	0.075595	
0.624435	0.222391	0.153174	
0.295367	0.647138	0.057496	
0.536075	0.461547	0.002378	
0.669453	0.330327	0.000219	
0.994803	0.005187	0.000010	
0.032258	0.088048	0.879694	
0.665037	0.332440	0.002522	
0.681571	0.318092	0.000337	
0.044806	0.048174	0.907021	
0.527911	0.471278	0.000812	
0.442096	0.209468	0.348436	
0.450566	0.544108	0.005327	
0.340043	0.541786	0.118171	
0.517200	0.480602	0.002198	
0.555775	0.441078	0.003147	
0.518751	0.479807	0.001443	
0.791553	0.208395	0.000052	
0.546385	0.452175	0.001440	
0.717041	0.282774	0.000185	
0.742995	0.256966	0.000039	
0.571673	0.427664	0.000663	
0.432946	0.559484	0.007570	
0.738126	0.259625	0.002249	
0.536151	0.461551	0.002298	
0.071282	0.083874	0.844844	
0.492739	0.494389	0.012873	
0.669477	0.326857	0.003666	
0.000090	0.002201	0.997709	
0.649080	0.350752	0.000168	
0.442089	0.523636	0.034275	
0.601492	0.397189	0.001319	
0.598228	0.393103	0.008668	
0.926064	0.062567	0.011369	
0.434411	0.537435	0.028154	
0.590375	0.409012	0.000613	
0.588984	0.409461	0.001555	
0.451924	0.545263	0.002813	
0.583968	0.414779	0.001253	
0.325482	0.637368	0.037150	
0.625079	0.374425	0.000496	
0.539929	0.441352	0.018718	
0.754677	0.245205	0.000118	
0.341277	0.650287	0.008436	
0.382455	0.604830	0.012714	
0.541322	0.454387	0.004292	
0.507096	0.477489	0.015415	
0.698166	0.241899	0.059935	
0.481159	0.500903	0.017937	
0.480023	0.517761	0.002216	
0.502860	0.487792	0.009348	
0.807540	0.192205	0.000255	
0.516961	0.481661	0.001379	
0.242517	0.137027	0.620456	
0.693928	0.305820	0.000253	
0.469444	0.517259	0.013298	
0.577100	0.421384	0.001516	
0.655260	0.344611	0.000129	
0.545103	0.453864	0.001032	
0.313593	0.600434	0.085973	
0.282794	0.699231	0.017975	
0.672450	0.327336	0.000214	
0.505304	0.492226	0.002470	
0.959912	0.038961	0.001127	
0.469439	0.528098	0.002463	
0.538818	0.460239	0.000943	
0.632292	0.367187	0.000521	
0.557649	0.441039	0.001312	
0.288987	0.250796	0.460217	
0.696627	0.303226	0.000147	
0.610639	0.388445	0.000916	
0.755925	0.243217	0.000859	
0.635010	0.364298	0.000692	
0.830152	0.169613	0.000235	
0.797380	0.172128	0.030493	
0.004824	0.025154	0.970022	
0.442014	0.545127	0.012859	
0.524327	0.465641	0.010033	
0.797317	0.202377	0.000306	
0.607418	0.391380	0.001202	
0.742144	0.257704	0.000152	
0.682112	0.315738	0.002149	
0.562458	0.436945	0.000597	
0.698203	0.170153	0.131644	
0.563704	0.434965	0.001331	
0.526182	0.472274	0.001544	
0.517561	0.478695	0.003744	
0.755880	0.244053	0.000067	
0.668349	0.330847	0.000803	
0.743123	0.256729	0.000148	
0.331627	0.644734	0.023639	
0.679459	0.320410	0.000130	
0.555708	0.443048	0.001244	
0.622611	0.375332	0.002058	
0.287979	0.558759	0.153262	
0.680806	0.318410	0.000784	
0.558767	0.439452	0.001781	
0.445836	0.533171	0.020993	
0.525440	0.473255	0.001305	
0.653841	0.341587	0.004572	
0.608128	0.391428	0.000445	
0.414836	0.582352	0.002812	
0.666845	0.333006	0.000149	
0.633180	0.365439	0.001382	
0.324531	0.612891	0.062578	
0.504733	0.488895	0.006372	
0.510675	0.437655	0.051670	
0.543766	0.455162	0.001071	
0.587842	0.410226	0.001932	
0.738774	0.261186	0.000039	
0.499004	0.496506	0.004490	
0.965410	0.034142	0.000449	
0.533405	0.465795	0.000800	
0.618359	0.381371	0.000270	
0.003928	0.016468	0.979604	
0.551703	0.447247	0.001050	
0.523120	0.474642	0.002238	
0.808065	0.118912	0.073023	
0.422741	0.510461	0.066798	
0.585412	0.414318	0.000269	
0.150072	0.129068	0.720861	
0.412870	0.583420	0.003709	
0.298795	0.669533	0.031671	
0.513322	0.483804	0.002874	
0.646065	0.353546	0.000389	
0.556309	0.442621	0.001070	
0.710819	0.289062	0.000119	
0.586612	0.411272	0.002116	
0.631544	0.364608	0.003848	
0.612626	0.386248	0.001126	
0.571308	0.426716	0.001975	
0.000292	0.004380	0.995328	
0.459129	0.535174	0.005697	
0.618714	0.380570	0.000716	
0.599607	0.399901	0.000491	
0.692912	0.306833	0.000254	
0.650956	0.348343	0.000701	
0.733529	0.144483	0.121988	
0.636020	0.363046	0.000934	
0.452105	0.238065	0.309829	
0.581115	0.417912	0.000973	
0.633077	0.366556	0.000367	
0.872420	0.101399	0.026181	
0.405196	0.543816	0.050988	
0.014802	0.037099	0.948100	
0.651770	0.347764	0.000466	
0.737939	0.262012	0.000048	
0.659945	0.339827	0.000228	
0.001687	0.006640	0.991673	
0.785677	0.213913	0.000410	
0.656953	0.335924	0.007123	
0.544334	0.453778	0.001888	
0.639969	0.359714	0.000317	
0.431534	0.495512	0.072954	
0.579729	0.417755	0.002516	
0.223069	0.253469	0.523462	
0.696264	0.301926	0.001810	
0.347995	0.623812	0.028192	
0.423434	0.571509	0.005056	
0.021717	0.037361	0.940922	
0.613882	0.385312	0.000806	
0.719957	0.279929	0.000114	
0.610218	0.374940	0.014841	
0.648712	0.350942	0.000346	
0.503341	0.494900	0.001758	
0.450563	0.547253	0.002184	
0.237925	0.677673	0.084401	
0.422819	0.575310	0.001871	
0.345657	0.650483	0.003860	
0.811231	0.144227	0.044542	
0.718117	0.278059	0.003824	
0.539317	0.458135	0.002548	
0.019560	0.060961	0.919478	
0.480621	0.518080	0.001299	
0.723801	0.273905	0.002294	
0.599612	0.400077	0.000311	
0.695391	0.304549	0.000059	
0.533893	0.464524	0.001583	
0.568410	0.429619	0.001971	
0.584563	0.414663	0.000774	
0.691517	0.305668	0.002815	
0.848122	0.151789	0.000089	
0.800387	0.119977	0.079636	
0.506487	0.491503	0.002010	
0.632205	0.366376	0.001419	
0.454308	0.541783	0.003909	
0.735061	0.264461	0.000478	
0.644572	0.355217	0.000211	
0.493481	0.504454	0.002065	
0.434895	0.560174	0.004931	
0.382696	0.607782	0.009522	
0.658047	0.341886	0.000067	
0.028152	0.081302	0.890546	
0.748194	0.251740	0.000065	
0.418636	0.547155	0.034208	
0.430391	0.556665	0.012944	
0.589255	0.410290	0.000455	
0.710667	0.289150	0.000183	
0.696417	0.303368	0.000215	
0.743770	0.255841	0.000389	
0.534371	0.464368	0.001261	
0.400210	0.578571	0.021220	
0.037014	0.074126	0.888860	
0.516695	0.206242	0.277063	
0.657569	0.342320	0.000110	
0.502227	0.494372	0.003401	
0.440559	0.556206	0.003235	
0.005597	0.020475	0.973928	
0.598905	0.391166	0.009930	
0.498504	0.492671	0.008825	
0.459571	0.476728	0.063700	
0.630788	0.368811	0.000401	
0.413152	0.576586	0.010262	
0.503574	0.493705	0.002721	
0.497823	0.493754	0.008422	
0.607197	0.392471	0.000332	
0.740001	0.259776	0.000223	
0.563677	0.419965	0.016359	
0.624873	0.359573	0.015555	
0.594280	0.397289	0.008432	
0.620318	0.378973	0.000709	
0.336441	0.494031	0.169528	
0.558042	0.438629	0.003329	
0.001737	0.011009	0.987254	
0.590220	0.409295	0.000486	
0.336505	0.544117	0.119378	
0.664578	0.335172	0.000250	
0.857309	0.133068	0.009623	
0.484372	0.506806	0.008821	
0.749784	0.249438	0.000778	
0.680055	0.314921	0.005024	
0.759744	0.239521	0.000735	
0.438422	0.552066	0.009512	
0.538786	0.459390	0.001825	
0.513336	0.479514	0.007149	
0.490894	0.504455	0.004651	
0.634003	0.365635	0.000362	
0.463826	0.534371	0.001803	
0.112890	0.115943	0.771167	
0.728028	0.271825	0.000147	
0.428198	0.234451	0.337351	
0.605856	0.393549	0.000594	
0.553389	0.432615	0.013995	
0.652492	0.334133	0.013375	
0.382623	0.612653	0.004724	
0.724074	0.275730	0.000196	
0.461671	0.535654	0.002675	
0.647171	0.352593	0.000236	
0.679673	0.320077	0.000250	
0.363871	0.628908	0.007221	
0.655478	0.344193	0.000329	
0.644081	0.354756	0.001163	
0.624794	0.373792	0.001415	
0.668688	0.199752	0.131560	
0.628010	0.369288	0.002702	
0.779991	0.219833	0.000176	
0.506722	0.490738	0.002540	
0.647500	0.352092	0.000408	
0.477940	0.514729	0.007330	
0.677661	0.162205	0.160134	
0.410753	0.572076	0.017171	
0.547717	0.451252	0.001031	
0.679677	0.320116	0.000207	
0.744006	0.255866	0.000129	
0.738402	0.261438	0.000160	
0.708120	0.291843	0.000037	
0.732959	0.266825	0.000216	
0.720947	0.278803	0.000251	
0.400397	0.574975	0.024629	
0.600396	0.395126	0.004478	
0.700696	0.299198	0.000106	
0.588018	0.411463	0.000519	
0.602323	0.397139	0.000538	
0.821108	0.178630	0.000263	
0.552572	0.420404	0.027024	
0.146573	0.125837	0.727590	
0.000519	0.007091	0.992391	
0.794237	0.126857	0.078906	
0.608144	0.390613	0.001243	
0.586801	0.399046	0.014154	
0.459450	0.536647	0.003903	
0.917289	0.074616	0.008095	
0.633831	0.365861	0.000307	
0.882216	0.112261	0.005523	
0.555257	0.425835	0.018908	
0.932634	0.063260	0.004106	
0.005325	0.023772	0.970904	
0.550143	0.449591	0.000266	
0.606286	0.393476	0.000239	
0.759248	0.240578	0.000173	
0.453893	0.542404	0.003703	
0.665308	0.331252	0.003441	
0.631950	0.367625	0.000426	
0.938470	0.058933	0.002596	
0.465277	0.527526	0.007197	
0.680246	0.319411	0.000343	
0.562148	0.436339	0.001513	
0.541381	0.457399	0.001219	
0.924675	0.072823	0.002502	
0.692510	0.211583	0.095907	
0.455697	0.536205	0.008098	
0.842659	0.136963	0.020379	
0.459580	0.537029	0.003392	
0.560864	0.437084	0.002052	
0.540315	0.457454	0.002231	
0.591778	0.407695	0.000527	
0.592005	0.407649	0.000346	
0.621806	0.374241	0.003952	
0.567293	0.430356	0.002351	
0.564329	0.433322	0.002348	
0.640810	0.358068	0.001122	
0.594384	0.405203	0.000413	
0.508601	0.489264	0.002135	
0.727898	0.272016	0.000086	
0.540489	0.447865	0.011646	
0.585058	0.407233	0.007709	
0.436124	0.556584	0.007292	
0.655857	0.343939	0.000204	
0.474401	0.523803	0.001797	
0.489330	0.508491	0.002179	
0.741371	0.258331	0.000298	
0.719402	0.280542	0.000056	
0.866888	0.132959	0.000153	
0.512008	0.479549	0.008443	
0.546227	0.438079	0.015693	
0.455831	0.539147	0.005022	
0.423182	0.566565	0.010253	
0.680651	0.317373	0.001976	
0.540771	0.458859	0.000370	
0.299113	0.553441	0.147446	
0.403231	0.559115	0.037655	
0.173157	0.171992	0.654851	
0.030223	0.089767	0.880010	
0.594233	0.396922	0.008845	
0.578626	0.419699	0.001675	
0.566052	0.431309	0.002639	
0.294277	0.663268	0.042456	
0.542293	0.456473	0.001233	
0.671735	0.327900	0.000365	
0.622171	0.377430	0.000399	
0.320044	0.555658	0.124298	
0.563485	0.436228	0.000287	
0.691956	0.202486	0.105559	
0.336929	0.640273	0.022798	
0.441725	0.546265	0.012010	
0.415704	0.576317	0.007979	
0.527284	0.469490	0.003226	
0.443712	0.545808	0.010480	
0.121917	0.113859	0.764224	
0.522740	0.476183	0.001076	
0.427070	0.552426	0.020504	
0.725047	0.274898	0.000056	
0.526793	0.471351	0.001856	
0.989326	0.010660	0.000015	
0.526366	0.454150	0.019484	
0.629092	0.369978	0.000930	
0.606418	0.393094	0.000489	
0.493132	0.458269	0.048599	
0.520291	0.478179	0.001530	
0.614739	0.384206	0.001055	
0.729104	0.270832	0.000063	
0.585647	0.407927	0.006426	
0.533115	0.464969	0.001916	
0.614321	0.385464	0.000215	
0.578765	0.420218	0.001017	
0.675145	0.324594	0.000261	
0.798769	0.200811	0.000421	
0.583901	0.263759	0.152340	
