0.212091388195564	0.00470603958674888	0.783202572217688
0.396041923981431	0.0216010606566508	0.582357015361919
0.0273774321139600	0.968142604869180	0.00447996301685964
0.487466470462628	0.0356938183106182	0.476839711226754
0.298122182522596	0.0172193653595201	0.684658452117884
0.618363687784040	0.0609763480535462	0.320659964162413
0.281127955197137	0.0151741148945845	0.703697929908279
0.445476843500674	0.0104423775361974	0.544080778963129
0.354247333346897	0.0160112442649094	0.629741422388194
0.497686035231319	0.0167222461286923	0.485591718639988
0.368458662970605	0.0105255904178905	0.621015746611505
0.437235829345372	0.123894108560330	0.438870062094299
0.513384357269961	0.0314655733974168	0.455150069332622
0.415628553204429	0.0279327608981595	0.556438685897412
0.527986298045098	0.0121127287018060	0.459900973253096
0.373213353996256	0.0231295461018068	0.603657099901937
0.300413077782615	0.00978522751331346	0.689801694704072
0.219544136093013	0.0132757148166173	0.767180149090370
0.366423003598488	0.0168555832294820	0.616721413172030
0.319708063335668	0.00753902950400522	0.672752907160327
0.195262457707358	0.00623820472403509	0.798499337568607
0.530391855281986	0.0231968849095862	0.446411259808428
0.0755580145546432	0.920491349978790	0.00395063546656679
0.614328559639265	0.108329450052037	0.277341990308699
0.287362148944461	0.0257240001463671	0.686913850909172
0.151966722300982	0.00249565555423222	0.845537622144786
0.367434761141248	0.0169214180793693	0.615643820779383
0.234898618795816	0.00801865968775426	0.757082721516429
0.113567842943426	0.878967728200108	0.00746442885646586
0.693426481003427	0.232102606088957	0.0744709129076161
0.159744723647738	0.00304915344077041	0.837206122911492
0.443256065622936	0.0228050901620489	0.533938844215015
0.733511087479977	0.152799372378672	0.113689540141352
0.541602842618574	0.434689210828343	0.0237079465530829
0.137303612211130	0.857632350038481	0.00506403775038874
0.494993018564805	0.0200664131429595	0.484940568292236
0.484954446023953	0.0236499560862007	0.491395597889846
0.609667922250350	0.125753154727108	0.264578923022542
0.227586156364178	0.00478364527199432	0.767630198363828
0.393326266712998	0.0100767287995640	0.596597004487438
0.444525626991956	0.0240269490927306	0.531447423915314
0.399660315643824	0.0135520680140501	0.586787616342126
0.485690060614962	0.0575138676824241	0.456796071702614
0.356911877097126	0.0149195094630006	0.628168613439874
0.416394656754036	0.0553574008512067	0.528247942394758
0.547065112189374	0.0335633220777778	0.419371565732848
0.265326118084467	0.0115345099956829	0.723139371919851
0.0977146817515220	0.900304987568082	0.00198033068039646
0.651660721614379	0.122684644808519	0.225654633577102
0.367128924987881	0.00843966605715995	0.624431408954959
0.274886041630492	0.0138535242892913	0.711260434080217
0.385770147390152	0.0193358665604585	0.594893986049389
0.311829313916233	0.677891108789023	0.0102795772947449
0.480303369334383	0.509540269216491	0.0101563614491260
